date,date,symbol,signal,entry_price,stop_loss,take_profit,position_size
2025-03-28 16:30:00,2025-03-28 16:30:00,SPY,-1,,,,0.05
2025-03-28 17:30:00,2025-03-28 17:30:00,SPY,-1,,,,0.05
2025-03-31 13:30:00,2025-03-31 13:30:00,SPY,-1,,,,0.05
2025-03-31 13:35:00,2025-03-31 13:35:00,SPY,-1,,,,0.05
2025-03-31 13:40:00,2025-03-31 13:40:00,SPY,-1,,,,0.05
2025-03-31 13:45:00,2025-03-31 13:45:00,SPY,-1,,,,0.05
2025-04-01 18:20:00,2025-04-01 18:20:00,SPY,-1,,,,0.05
2025-04-01 18:25:00,2025-04-01 18:25:00,SPY,-1,,,,0.05
2025-04-01 18:30:00,2025-04-01 18:30:00,SPY,-1,,,,0.05
2025-04-01 18:35:00,2025-04-01 18:35:00,SPY,-1,,,,0.05
2025-04-02 17:50:00,2025-04-02 17:50:00,SPY,-1,,,,0.05
2025-04-02 17:55:00,2025-04-02 17:55:00,SPY,-1,,,,0.05
2025-04-02 18:00:00,2025-04-02 18:00:00,SPY,-1,,,,0.05
2025-04-02 18:05:00,2025-04-02 18:05:00,SPY,-1,,,,0.05
2025-04-02 18:10:00,2025-04-02 18:10:00,SPY,-1,,,,0.05
2025-04-02 18:15:00,2025-04-02 18:15:00,SPY,-1,,,,0.05
2025-04-02 18:20:00,2025-04-02 18:20:00,SPY,-1,,,,0.05
2025-04-02 18:25:00,2025-04-02 18:25:00,SPY,-1,,,,0.05
2025-04-03 13:30:00,2025-04-03 13:30:00,SPY,-1,,,,0.05
2025-04-03 14:35:00,2025-04-03 14:35:00,SPY,-1,,,,0.05
2025-04-03 14:40:00,2025-04-03 14:40:00,SPY,-1,,,,0.05
2025-04-03 14:55:00,2025-04-03 14:55:00,SPY,-1,,,,0.05
2025-04-03 18:25:00,2025-04-03 18:25:00,SPY,-1,,,,0.05
2025-04-03 18:30:00,2025-04-03 18:30:00,SPY,-1,,,,0.05
2025-04-03 19:25:00,2025-04-03 19:25:00,SPY,-1,,,,0.05
2025-04-03 19:30:00,2025-04-03 19:30:00,SPY,-1,,,,0.05
2025-04-03 19:35:00,2025-04-03 19:35:00,SPY,-1,,,,0.05
2025-04-03 19:40:00,2025-04-03 19:40:00,SPY,-1,,,,0.05
2025-04-03 19:45:00,2025-04-03 19:45:00,SPY,-1,,,,0.05
2025-04-03 19:50:00,2025-04-03 19:50:00,SPY,-1,,,,0.05
2025-04-03 19:55:00,2025-04-03 19:55:00,SPY,-1,,,,0.05
2025-04-04 13:30:00,2025-04-04 13:30:00,SPY,-1,,,,0.05
2025-04-04 13:35:00,2025-04-04 13:35:00,SPY,-1,,,,0.05
2025-04-04 13:40:00,2025-04-04 13:40:00,SPY,-1,,,,0.05
2025-04-04 13:45:00,2025-04-04 13:45:00,SPY,-1,,,,0.05
2025-04-04 13:50:00,2025-04-04 13:50:00,SPY,-1,,,,0.05
2025-04-04 13:55:00,2025-04-04 13:55:00,SPY,-1,,,,0.05
2025-04-04 14:00:00,2025-04-04 14:00:00,SPY,-1,,,,0.05
2025-04-04 14:05:00,2025-04-04 14:05:00,SPY,-1,,,,0.05
2025-04-04 14:10:00,2025-04-04 14:10:00,SPY,-1,,,,0.05
2025-04-04 14:30:00,2025-04-04 14:30:00,SPY,-1,,,,0.05
2025-04-04 14:35:00,2025-04-04 14:35:00,SPY,-1,,,,0.05
2025-04-04 14:40:00,2025-04-04 14:40:00,SPY,-1,,,,0.05
2025-04-04 14:45:00,2025-04-04 14:45:00,SPY,-1,,,,0.05
2025-04-04 16:30:00,2025-04-04 16:30:00,SPY,-1,,,,0.05
2025-04-04 18:45:00,2025-04-04 18:45:00,SPY,-1,,,,0.05
2025-04-07 13:30:00,2025-04-07 13:30:00,SPY,-1,,,,0.05
2025-04-07 13:35:00,2025-04-07 13:35:00,SPY,-1,,,,0.05
2025-04-07 13:40:00,2025-04-07 13:40:00,SPY,-1,,,,0.05
2025-04-07 13:45:00,2025-04-07 13:45:00,SPY,-1,,,,0.05
2025-04-07 13:50:00,2025-04-07 13:50:00,SPY,-1,,,,0.05
2025-04-07 19:00:00,2025-04-07 19:00:00,SPY,-1,,,,0.05
2025-04-08 15:05:00,2025-04-08 15:05:00,SPY,-1,,,,0.05
2025-04-08 15:10:00,2025-04-08 15:10:00,SPY,-1,,,,0.05
2025-04-08 15:15:00,2025-04-08 15:15:00,SPY,-1,,,,0.05
2025-04-08 15:20:00,2025-04-08 15:20:00,SPY,-1,,,,0.05
2025-04-08 15:25:00,2025-04-08 15:25:00,SPY,-1,,,,0.05
2025-04-08 16:20:00,2025-04-08 16:20:00,SPY,-1,,,,0.05
2025-04-08 16:35:00,2025-04-08 16:35:00,SPY,-1,,,,0.05
2025-04-08 16:40:00,2025-04-08 16:40:00,SPY,-1,,,,0.05
2025-04-08 16:55:00,2025-04-08 16:55:00,SPY,-1,,,,0.05
2025-04-08 17:10:00,2025-04-08 17:10:00,SPY,-1,,,,0.05
2025-04-08 17:15:00,2025-04-08 17:15:00,SPY,-1,,,,0.05
2025-04-08 17:25:00,2025-04-08 17:25:00,SPY,-1,,,,0.05
2025-04-08 17:30:00,2025-04-08 17:30:00,SPY,-1,,,,0.05
2025-04-08 19:05:00,2025-04-08 19:05:00,SPY,-1,,,,0.05
2025-04-08 19:15:00,2025-04-08 19:15:00,SPY,-1,,,,0.05
2025-04-08 19:30:00,2025-04-08 19:30:00,SPY,-1,,,,0.05
2025-04-08 19:35:00,2025-04-08 19:35:00,SPY,-1,,,,0.05
2025-04-08 19:40:00,2025-04-08 19:40:00,SPY,-1,,,,0.05
2025-04-08 19:45:00,2025-04-08 19:45:00,SPY,-1,,,,0.05
2025-04-10 15:30:00,2025-04-10 15:30:00,SPY,-1,,,,0.05
2025-04-10 15:35:00,2025-04-10 15:35:00,SPY,-1,,,,0.05
2025-04-10 15:40:00,2025-04-10 15:40:00,SPY,-1,,,,0.05
2025-04-10 15:45:00,2025-04-10 15:45:00,SPY,-1,,,,0.05
2025-04-10 15:50:00,2025-04-10 15:50:00,SPY,-1,,,,0.05
2025-04-10 15:55:00,2025-04-10 15:55:00,SPY,-1,,,,0.05
2025-04-10 16:00:00,2025-04-10 16:00:00,SPY,-1,,,,0.05
2025-04-10 16:05:00,2025-04-10 16:05:00,SPY,-1,,,,0.05
2025-04-10 16:10:00,2025-04-10 16:10:00,SPY,-1,,,,0.05
2025-04-10 16:15:00,2025-04-10 16:15:00,SPY,-1,,,,0.05
2025-04-10 16:20:00,2025-04-10 16:20:00,SPY,-1,,,,0.05
2025-04-10 16:25:00,2025-04-10 16:25:00,SPY,-1,,,,0.05
2025-04-11 17:30:00,2025-04-11 17:30:00,SPY,-1,,,,0.05
2025-04-14 15:50:00,2025-04-14 15:50:00,SPY,-1,,,,0.05
2025-04-14 15:55:00,2025-04-14 15:55:00,SPY,-1,,,,0.05
2025-04-15 14:25:00,2025-04-15 14:25:00,SPY,-1,,,,0.05
2025-04-15 17:05:00,2025-04-15 17:05:00,SPY,-1,,,,0.05
2025-04-15 17:25:00,2025-04-15 17:25:00,SPY,-1,,,,0.05
2025-04-15 17:30:00,2025-04-15 17:30:00,SPY,-1,,,,0.05
2025-04-16 13:45:00,2025-04-16 13:45:00,SPY,-1,,,,0.05
2025-04-16 13:50:00,2025-04-16 13:50:00,SPY,-1,,,,0.05
2025-04-16 13:55:00,2025-04-16 13:55:00,SPY,-1,,,,0.05
2025-04-16 14:00:00,2025-04-16 14:00:00,SPY,-1,,,,0.05
2025-04-16 14:05:00,2025-04-16 14:05:00,SPY,-1,,,,0.05
2025-04-16 14:10:00,2025-04-16 14:10:00,SPY,-1,,,,0.05
2025-04-16 16:05:00,2025-04-16 16:05:00,SPY,-1,,,,0.05
2025-04-16 16:10:00,2025-04-16 16:10:00,SPY,-1,,,,0.05
2025-04-16 16:15:00,2025-04-16 16:15:00,SPY,-1,,,,0.05
2025-04-16 16:20:00,2025-04-16 16:20:00,SPY,-1,,,,0.05
2025-04-16 16:25:00,2025-04-16 16:25:00,SPY,-1,,,,0.05
2025-04-16 17:40:00,2025-04-16 17:40:00,SPY,-1,,,,0.05
2025-04-16 17:45:00,2025-04-16 17:45:00,SPY,-1,,,,0.05
2025-04-16 17:50:00,2025-04-16 17:50:00,SPY,-1,,,,0.05
2025-04-16 17:55:00,2025-04-16 17:55:00,SPY,-1,,,,0.05
2025-04-16 18:00:00,2025-04-16 18:00:00,SPY,-1,,,,0.05
2025-04-16 18:05:00,2025-04-16 18:05:00,SPY,-1,,,,0.05
2025-04-16 18:10:00,2025-04-16 18:10:00,SPY,-1,,,,0.05
2025-04-16 18:55:00,2025-04-16 18:55:00,SPY,-1,,,,0.05
2025-04-16 19:00:00,2025-04-16 19:00:00,SPY,-1,,,,0.05
2025-04-16 19:05:00,2025-04-16 19:05:00,SPY,-1,,,,0.05
2025-04-16 19:10:00,2025-04-16 19:10:00,SPY,-1,,,,0.05
2025-04-16 19:15:00,2025-04-16 19:15:00,SPY,-1,,,,0.05
2025-04-16 19:20:00,2025-04-16 19:20:00,SPY,-1,,,,0.05
2025-04-16 19:25:00,2025-04-16 19:25:00,SPY,-1,,,,0.05
2025-04-17 19:05:00,2025-04-17 19:05:00,SPY,-1,,,,0.05
2025-04-17 19:10:00,2025-04-17 19:10:00,SPY,-1,,,,0.05
2025-04-17 19:15:00,2025-04-17 19:15:00,SPY,-1,,,,0.05
2025-04-17 19:20:00,2025-04-17 19:20:00,SPY,-1,,,,0.05
2025-04-17 19:25:00,2025-04-17 19:25:00,SPY,-1,,,,0.05
2025-04-21 13:30:00,2025-04-21 13:30:00,SPY,-1,,,,0.05
2025-04-21 13:35:00,2025-04-21 13:35:00,SPY,-1,,,,0.05
2025-04-21 13:40:00,2025-04-21 13:40:00,SPY,-1,,,,0.05
2025-04-21 13:45:00,2025-04-21 13:45:00,SPY,-1,,,,0.05
2025-04-21 13:50:00,2025-04-21 13:50:00,SPY,-1,,,,0.05
2025-04-21 13:55:00,2025-04-21 13:55:00,SPY,-1,,,,0.05
2025-04-21 14:00:00,2025-04-21 14:00:00,SPY,-1,,,,0.05
2025-04-21 14:05:00,2025-04-21 14:05:00,SPY,-1,,,,0.05
2025-04-21 14:10:00,2025-04-21 14:10:00,SPY,-1,,,,0.05
2025-04-21 14:15:00,2025-04-21 14:15:00,SPY,-1,,,,0.05
2025-04-21 14:20:00,2025-04-21 14:20:00,SPY,-1,,,,0.05
2025-04-21 14:25:00,2025-04-21 14:25:00,SPY,-1,,,,0.05
2025-04-21 14:30:00,2025-04-21 14:30:00,SPY,-1,,,,0.05
2025-04-21 15:20:00,2025-04-21 15:20:00,SPY,-1,,,,0.05
2025-04-21 15:25:00,2025-04-21 15:25:00,SPY,-1,,,,0.05
2025-04-21 15:30:00,2025-04-21 15:30:00,SPY,-1,,,,0.05
2025-04-21 15:35:00,2025-04-21 15:35:00,SPY,-1,,,,0.05
2025-04-21 15:40:00,2025-04-21 15:40:00,SPY,-1,,,,0.05
2025-04-21 15:45:00,2025-04-21 15:45:00,SPY,-1,,,,0.05
2025-04-21 15:50:00,2025-04-21 15:50:00,SPY,-1,,,,0.05
2025-04-21 15:55:00,2025-04-21 15:55:00,SPY,-1,,,,0.05
2025-04-21 16:00:00,2025-04-21 16:00:00,SPY,-1,,,,0.05
2025-04-21 17:15:00,2025-04-21 17:15:00,SPY,-1,,,,0.05
2025-04-21 17:20:00,2025-04-21 17:20:00,SPY,-1,,,,0.05
2025-04-21 17:25:00,2025-04-21 17:25:00,SPY,-1,,,,0.05
2025-04-21 17:30:00,2025-04-21 17:30:00,SPY,-1,,,,0.05
2025-04-21 17:35:00,2025-04-21 17:35:00,SPY,-1,,,,0.05
2025-04-21 17:40:00,2025-04-21 17:40:00,SPY,-1,,,,0.05
2025-04-21 17:45:00,2025-04-21 17:45:00,SPY,-1,,,,0.05
2025-04-21 18:00:00,2025-04-21 18:00:00,SPY,-1,,,,0.05
2025-04-21 18:05:00,2025-04-21 18:05:00,SPY,-1,,,,0.05
2025-04-21 18:10:00,2025-04-21 18:10:00,SPY,-1,,,,0.05
2025-04-22 17:25:00,2025-04-22 17:25:00,SPY,-1,,,,0.05
2025-04-22 17:30:00,2025-04-22 17:30:00,SPY,-1,,,,0.05
2025-04-22 17:35:00,2025-04-22 17:35:00,SPY,-1,,,,0.05
2025-04-22 17:40:00,2025-04-22 17:40:00,SPY,-1,,,,0.05
2025-04-22 17:45:00,2025-04-22 17:45:00,SPY,-1,,,,0.05
2025-04-22 17:50:00,2025-04-22 17:50:00,SPY,-1,,,,0.05
2025-04-22 17:55:00,2025-04-22 17:55:00,SPY,-1,,,,0.05
2025-04-22 19:30:00,2025-04-22 19:30:00,SPY,-1,,,,0.05
2025-04-22 19:35:00,2025-04-22 19:35:00,SPY,-1,,,,0.05
2025-04-23 15:15:00,2025-04-23 15:15:00,SPY,-1,,,,0.05
2025-04-23 15:20:00,2025-04-23 15:20:00,SPY,-1,,,,0.05
2025-04-23 15:25:00,2025-04-23 15:25:00,SPY,-1,,,,0.05
2025-04-23 15:30:00,2025-04-23 15:30:00,SPY,-1,,,,0.05
2025-04-23 15:35:00,2025-04-23 15:35:00,SPY,-1,,,,0.05
2025-04-23 15:40:00,2025-04-23 15:40:00,SPY,-1,,,,0.05
2025-04-23 15:45:00,2025-04-23 15:45:00,SPY,-1,,,,0.05
2025-04-23 15:50:00,2025-04-23 15:50:00,SPY,-1,,,,0.05
2025-04-23 15:55:00,2025-04-23 15:55:00,SPY,-1,,,,0.05
2025-04-23 16:00:00,2025-04-23 16:00:00,SPY,-1,,,,0.05
2025-04-23 16:05:00,2025-04-23 16:05:00,SPY,-1,,,,0.05
2025-04-23 16:15:00,2025-04-23 16:15:00,SPY,-1,,,,0.05
2025-04-23 16:20:00,2025-04-23 16:20:00,SPY,-1,,,,0.05
2025-04-23 18:40:00,2025-04-23 18:40:00,SPY,-1,,,,0.05
2025-04-28 15:05:00,2025-04-28 15:05:00,SPY,-1,,,,0.05
2025-04-28 15:20:00,2025-04-28 15:20:00,SPY,-1,,,,0.05
2025-04-28 15:25:00,2025-04-28 15:25:00,SPY,-1,,,,0.05
2025-04-28 15:30:00,2025-04-28 15:30:00,SPY,-1,,,,0.05
2025-04-28 15:35:00,2025-04-28 15:35:00,SPY,-1,,,,0.05
2025-04-28 15:40:00,2025-04-28 15:40:00,SPY,-1,,,,0.05
2025-04-28 15:45:00,2025-04-28 15:45:00,SPY,-1,,,,0.05
2025-04-28 15:55:00,2025-04-28 15:55:00,SPY,-1,,,,0.05
2025-04-28 16:00:00,2025-04-28 16:00:00,SPY,-1,,,,0.05
2025-04-28 16:20:00,2025-04-28 16:20:00,SPY,-1,,,,0.05
2025-04-28 16:25:00,2025-04-28 16:25:00,SPY,-1,,,,0.05
2025-04-28 17:30:00,2025-04-28 17:30:00,SPY,-1,,,,0.05
2025-04-30 13:55:00,2025-04-30 13:55:00,SPY,-1,,,,0.05
2025-04-30 14:00:00,2025-04-30 14:00:00,SPY,-1,,,,0.05
2025-04-30 14:05:00,2025-04-30 14:05:00,SPY,-1,,,,0.05
2025-04-30 14:10:00,2025-04-30 14:10:00,SPY,-1,,,,0.05
2025-04-30 16:25:00,2025-04-30 16:25:00,SPY,-1,,,,0.05
2025-04-30 16:30:00,2025-04-30 16:30:00,SPY,-1,,,,0.05
2025-05-01 16:10:00,2025-05-01 16:10:00,SPY,-1,,,,0.05
2025-05-01 16:15:00,2025-05-01 16:15:00,SPY,-1,,,,0.05
2025-05-01 16:20:00,2025-05-01 16:20:00,SPY,-1,,,,0.05
2025-05-02 17:20:00,2025-05-02 17:20:00,SPY,-1,,,,0.05
2025-05-02 17:25:00,2025-05-02 17:25:00,SPY,-1,,,,0.05
2025-05-02 17:30:00,2025-05-02 17:30:00,SPY,-1,,,,0.05
2025-05-05 13:30:00,2025-05-05 13:30:00,SPY,-1,,,,0.05
2025-05-05 13:35:00,2025-05-05 13:35:00,SPY,-1,,,,0.05
2025-05-05 13:40:00,2025-05-05 13:40:00,SPY,-1,,,,0.05
2025-05-05 13:45:00,2025-05-05 13:45:00,SPY,-1,,,,0.05
2025-05-05 13:50:00,2025-05-05 13:50:00,SPY,-1,,,,0.05
2025-05-05 13:55:00,2025-05-05 13:55:00,SPY,-1,,,,0.05
2025-05-05 14:05:00,2025-05-05 14:05:00,SPY,-1,,,,0.05
2025-05-05 14:10:00,2025-05-05 14:10:00,SPY,-1,,,,0.05
2025-05-05 19:35:00,2025-05-05 19:35:00,SPY,-1,,,,0.05
2025-05-05 19:40:00,2025-05-05 19:40:00,SPY,-1,,,,0.05
2025-05-05 19:45:00,2025-05-05 19:45:00,SPY,-1,,,,0.05
2025-05-05 19:50:00,2025-05-05 19:50:00,SPY,-1,,,,0.05
2025-05-05 19:55:00,2025-05-05 19:55:00,SPY,-1,,,,0.05
2025-05-06 13:30:00,2025-05-06 13:30:00,SPY,-1,,,,0.05
2025-05-06 13:35:00,2025-05-06 13:35:00,SPY,-1,,,,0.05
2025-05-06 13:40:00,2025-05-06 13:40:00,SPY,-1,,,,0.05
2025-05-06 13:45:00,2025-05-06 13:45:00,SPY,-1,,,,0.05
2025-05-06 13:50:00,2025-05-06 13:50:00,SPY,-1,,,,0.05
2025-05-06 13:55:00,2025-05-06 13:55:00,SPY,-1,,,,0.05
2025-05-06 14:00:00,2025-05-06 14:00:00,SPY,-1,,,,0.05
2025-05-06 14:05:00,2025-05-06 14:05:00,SPY,-1,,,,0.05
2025-05-06 14:10:00,2025-05-06 14:10:00,SPY,-1,,,,0.05
2025-05-06 17:55:00,2025-05-06 17:55:00,SPY,-1,,,,0.05
2025-05-08 17:30:00,2025-05-08 17:30:00,SPY,-1,,,,0.05
2025-05-08 17:35:00,2025-05-08 17:35:00,SPY,-1,,,,0.05
2025-05-08 17:40:00,2025-05-08 17:40:00,SPY,-1,,,,0.05
2025-05-08 17:45:00,2025-05-08 17:45:00,SPY,-1,,,,0.05
2025-05-08 17:55:00,2025-05-08 17:55:00,SPY,-1,,,,0.05
2025-05-08 18:00:00,2025-05-08 18:00:00,SPY,-1,,,,0.05
2025-05-08 19:50:00,2025-05-08 19:50:00,SPY,-1,,,,0.05
2025-05-08 19:55:00,2025-05-08 19:55:00,SPY,-1,,,,0.05
2025-05-09 14:30:00,2025-05-09 14:30:00,SPY,-1,,,,0.05
2025-05-09 14:35:00,2025-05-09 14:35:00,SPY,-1,,,,0.05
2025-05-09 14:40:00,2025-05-09 14:40:00,SPY,-1,,,,0.05
2025-05-09 14:45:00,2025-05-09 14:45:00,SPY,-1,,,,0.05
2025-05-09 14:50:00,2025-05-09 14:50:00,SPY,-1,,,,0.05
2025-05-12 15:55:00,2025-05-12 15:55:00,SPY,-1,,,,0.05
2025-05-13 18:30:00,2025-05-13 18:30:00,SPY,-1,,,,0.05
2025-05-14 17:15:00,2025-05-14 17:15:00,SPY,-1,,,,0.05
2025-05-14 17:20:00,2025-05-14 17:20:00,SPY,-1,,,,0.05
2025-05-19 13:30:00,2025-05-19 13:30:00,SPY,-1,,,,0.05
2025-05-19 13:35:00,2025-05-19 13:35:00,SPY,-1,,,,0.05
2025-05-19 18:20:00,2025-05-19 18:20:00,SPY,-1,,,,0.05
2025-05-19 18:25:00,2025-05-19 18:25:00,SPY,-1,,,,0.05
2025-05-20 18:20:00,2025-05-20 18:20:00,SPY,-1,,,,0.05
2025-05-20 18:25:00,2025-05-20 18:25:00,SPY,-1,,,,0.05
2025-05-20 18:30:00,2025-05-20 18:30:00,SPY,-1,,,,0.05
2025-05-20 18:35:00,2025-05-20 18:35:00,SPY,-1,,,,0.05
2025-05-20 18:40:00,2025-05-20 18:40:00,SPY,-1,,,,0.05
2025-05-20 18:45:00,2025-05-20 18:45:00,SPY,-1,,,,0.05
2025-05-20 18:50:00,2025-05-20 18:50:00,SPY,-1,,,,0.05
2025-05-20 18:55:00,2025-05-20 18:55:00,SPY,-1,,,,0.05
2025-05-20 19:00:00,2025-05-20 19:00:00,SPY,-1,,,,0.05
2025-05-21 18:20:00,2025-05-21 18:20:00,SPY,-1,,,,0.05
2025-05-21 19:15:00,2025-05-21 19:15:00,SPY,-1,,,,0.05
2025-05-21 19:20:00,2025-05-21 19:20:00,SPY,-1,,,,0.05
2025-05-21 19:25:00,2025-05-21 19:25:00,SPY,-1,,,,0.05
2025-05-22 14:40:00,2025-05-22 14:40:00,SPY,-1,,,,0.05
2025-05-22 14:45:00,2025-05-22 14:45:00,SPY,-1,,,,0.05
2025-05-22 14:50:00,2025-05-22 14:50:00,SPY,-1,,,,0.05
2025-05-23 13:35:00,2025-05-23 13:35:00,SPY,-1,,,,0.05
2025-05-23 13:40:00,2025-05-23 13:40:00,SPY,-1,,,,0.05
2025-05-23 13:45:00,2025-05-23 13:45:00,SPY,-1,,,,0.05
2025-05-23 13:50:00,2025-05-23 13:50:00,SPY,-1,,,,0.05
2025-05-23 13:55:00,2025-05-23 13:55:00,SPY,-1,,,,0.05
2025-05-23 14:00:00,2025-05-23 14:00:00,SPY,-1,,,,0.05
2025-05-23 14:05:00,2025-05-23 14:05:00,SPY,-1,,,,0.05
2025-05-23 14:10:00,2025-05-23 14:10:00,SPY,-1,,,,0.05
2025-05-23 18:55:00,2025-05-23 18:55:00,SPY,-1,,,,0.05
2025-05-28 13:30:00,2025-05-28 13:30:00,SPY,1,,,,0.05
2025-05-28 13:35:00,2025-05-28 13:35:00,SPY,1,,,,0.05
2025-05-28 13:40:00,2025-05-28 13:40:00,SPY,1,,,,0.05
2025-05-28 16:40:00,2025-05-28 16:40:00,SPY,1,,,,0.05
2025-05-29 16:40:00,2025-05-29 16:40:00,SPY,1,,,,0.05
2025-05-29 16:45:00,2025-05-29 16:45:00,SPY,1,,,,0.05
2025-05-29 16:50:00,2025-05-29 16:50:00,SPY,1,,,,0.05
2025-05-29 16:55:00,2025-05-29 16:55:00,SPY,1,,,,0.05
2025-05-30 17:35:00,2025-05-30 17:35:00,SPY,1,,,,0.05
2025-06-02 14:45:00,2025-06-02 14:45:00,SPY,1,,,,0.05
2025-06-02 14:55:00,2025-06-02 14:55:00,SPY,1,,,,0.05
2025-06-02 16:15:00,2025-06-02 16:15:00,SPY,1,,,,0.05
2025-06-02 16:20:00,2025-06-02 16:20:00,SPY,1,,,,0.05
2025-06-02 18:20:00,2025-06-02 18:20:00,SPY,1,,,,0.05
2025-06-02 18:25:00,2025-06-02 18:25:00,SPY,1,,,,0.05
2025-06-02 18:30:00,2025-06-02 18:30:00,SPY,1,,,,0.05
2025-06-02 18:35:00,2025-06-02 18:35:00,SPY,1,,,,0.05
2025-06-02 18:40:00,2025-06-02 18:40:00,SPY,1,,,,0.05
2025-06-02 18:45:00,2025-06-02 18:45:00,SPY,1,,,,0.05
2025-06-02 18:50:00,2025-06-02 18:50:00,SPY,1,,,,0.05
2025-06-02 18:55:00,2025-06-02 18:55:00,SPY,1,,,,0.05
2025-06-02 19:00:00,2025-06-02 19:00:00,SPY,1,,,,0.05
2025-06-03 15:25:00,2025-06-03 15:25:00,SPY,1,,,,0.05
2025-06-03 15:30:00,2025-06-03 15:30:00,SPY,1,,,,0.05
2025-06-03 15:35:00,2025-06-03 15:35:00,SPY,1,,,,0.05
2025-06-03 15:40:00,2025-06-03 15:40:00,SPY,1,,,,0.05
2025-06-03 15:45:00,2025-06-03 15:45:00,SPY,1,,,,0.05
2025-06-03 15:50:00,2025-06-03 15:50:00,SPY,1,,,,0.05
2025-06-03 15:55:00,2025-06-03 15:55:00,SPY,1,,,,0.05
2025-06-03 16:00:00,2025-06-03 16:00:00,SPY,1,,,,0.05
2025-06-03 16:15:00,2025-06-03 16:15:00,SPY,1,,,,0.05
2025-06-03 16:30:00,2025-06-03 16:30:00,SPY,1,,,,0.05
2025-06-03 16:35:00,2025-06-03 16:35:00,SPY,1,,,,0.05
2025-06-03 16:45:00,2025-06-03 16:45:00,SPY,1,,,,0.05
2025-06-03 16:50:00,2025-06-03 16:50:00,SPY,1,,,,0.05
2025-06-03 16:55:00,2025-06-03 16:55:00,SPY,1,,,,0.05
2025-06-03 17:05:00,2025-06-03 17:05:00,SPY,1,,,,0.05
2025-06-03 17:10:00,2025-06-03 17:10:00,SPY,1,,,,0.05
2025-06-03 18:55:00,2025-06-03 18:55:00,SPY,1,,,,0.05
2025-06-04 13:35:00,2025-06-04 13:35:00,SPY,1,,,,0.05
2025-06-04 17:05:00,2025-06-04 17:05:00,SPY,1,,,,0.05
2025-06-04 17:10:00,2025-06-04 17:10:00,SPY,1,,,,0.05
2025-06-04 17:15:00,2025-06-04 17:15:00,SPY,1,,,,0.05
2025-06-04 17:20:00,2025-06-04 17:20:00,SPY,1,,,,0.05
2025-06-04 17:25:00,2025-06-04 17:25:00,SPY,1,,,,0.05
2025-06-04 17:30:00,2025-06-04 17:30:00,SPY,1,,,,0.05
2025-06-04 17:35:00,2025-06-04 17:35:00,SPY,1,,,,0.05
2025-06-04 17:40:00,2025-06-04 17:40:00,SPY,1,,,,0.05
2025-06-04 17:45:00,2025-06-04 17:45:00,SPY,1,,,,0.05
2025-06-05 17:30:00,2025-06-05 17:30:00,SPY,1,,,,0.05
2025-06-05 17:35:00,2025-06-05 17:35:00,SPY,1,,,,0.05
2025-06-05 17:40:00,2025-06-05 17:40:00,SPY,1,,,,0.05
2025-06-05 17:45:00,2025-06-05 17:45:00,SPY,1,,,,0.05
2025-06-05 17:50:00,2025-06-05 17:50:00,SPY,1,,,,0.05
2025-06-06 13:30:00,2025-06-06 13:30:00,SPY,1,,,,0.05
2025-06-06 13:35:00,2025-06-06 13:35:00,SPY,1,,,,0.05
2025-06-06 13:40:00,2025-06-06 13:40:00,SPY,1,,,,0.05
2025-06-06 13:45:00,2025-06-06 13:45:00,SPY,1,,,,0.05
2025-06-06 13:50:00,2025-06-06 13:50:00,SPY,1,,,,0.05
2025-06-06 17:35:00,2025-06-06 17:35:00,SPY,1,,,,0.05
2025-06-06 17:40:00,2025-06-06 17:40:00,SPY,1,,,,0.05
2025-06-06 17:45:00,2025-06-06 17:45:00,SPY,1,,,,0.05
2025-06-06 17:50:00,2025-06-06 17:50:00,SPY,1,,,,0.05
2025-06-06 17:55:00,2025-06-06 17:55:00,SPY,1,,,,0.05
2025-06-06 18:00:00,2025-06-06 18:00:00,SPY,1,,,,0.05
2025-06-06 18:05:00,2025-06-06 18:05:00,SPY,1,,,,0.05
2025-06-06 18:10:00,2025-06-06 18:10:00,SPY,1,,,,0.05
2025-06-06 18:15:00,2025-06-06 18:15:00,SPY,1,,,,0.05
2025-06-06 18:20:00,2025-06-06 18:20:00,SPY,1,,,,0.05
2025-06-06 18:30:00,2025-06-06 18:30:00,SPY,1,,,,0.05
2025-06-09 16:50:00,2025-06-09 16:50:00,SPY,1,,,,0.05
2025-06-09 17:00:00,2025-06-09 17:00:00,SPY,1,,,,0.05
2025-06-09 17:10:00,2025-06-09 17:10:00,SPY,1,,,,0.05
2025-06-10 14:10:00,2025-06-10 14:10:00,SPY,1,,,,0.05
2025-06-10 14:25:00,2025-06-10 14:25:00,SPY,1,,,,0.05
2025-06-10 14:35:00,2025-06-10 14:35:00,SPY,1,,,,0.05
2025-06-10 14:40:00,2025-06-10 14:40:00,SPY,1,,,,0.05
2025-06-10 14:45:00,2025-06-10 14:45:00,SPY,1,,,,0.05
2025-06-10 18:45:00,2025-06-10 18:45:00,SPY,1,,,,0.05
2025-06-10 18:50:00,2025-06-10 18:50:00,SPY,1,,,,0.05
2025-06-10 18:55:00,2025-06-10 18:55:00,SPY,1,,,,0.05
2025-06-10 19:00:00,2025-06-10 19:00:00,SPY,1,,,,0.05
2025-06-10 19:05:00,2025-06-10 19:05:00,SPY,1,,,,0.05
